avg_red,avg_green,avg_blue,brightness,contrast,title_sentiment,title_subjectivity,num_question_marks,num_exclamation_marks,starts_with_keyword,title_length,word_count,punctuation_count,uppercase_word_count,percent_letters_uppercase,num_digits,clickbait_score,num_power_words,num_timed_words,viral,tag_sentiment,num_unique_tags,clickbait_phrase_match,title_readability,is_listicle,is_tutorial,num_faces,dominant_color_hue,thumbnail_edge_density,power_word_count,timed_word_count,num_tags,avg_tag_length
31.203489583333333,23.984357638888888,23.750086805555554,26.312644675925927,24.86272617015621,0.0,0.0,0.0,0.0,0.0,65.0,8.0,0.0,2.0,0.218,0.0,0.0,0.0,0.0,0,0.0,7,0,50.66500000000002,0,0,0.0,0.0,0.030677083333333334,0,0,7,9.714285714285714
27.748246527777777,30.984635416666666,26.107534722222223,28.28013888888889,24.91595026802084,0.0,0.0,0.0,0.0,1.0,59.0,8.0,0.0,1.0,0.204,0.0,0.0,0.0,0.0,0,0.0,0,0,71.81500000000001,0,0,0.0,66.0,0.03380208333333334,0,0,0,0.0
50.659930555555555,74.12168402777777,86.35407986111112,70.37856481481481,57.0173855574825,0.1,0.8,0.0,0.0,0.0,55.0,9.0,0.0,4.0,0.435,0.0,0.0,0.0,0.0,0,0.25,48,0,29.515000000000015,0,0,0.0,102.0,0.08046875,0,0,48,11.666666666666666
78.05604166666667,65.67824652777777,64.15506944444445,69.2964525462963,53.492155697932645,0.0,0.0,0.0,0.0,0.0,40.0,8.0,0.0,4.0,0.581,1.0,0.0,0.0,0.0,0,0.25,48,0,78.87285714285717,0,0,0.0,0.0,0.14350694444444445,0,0,48,11.666666666666666
118.4759375,76.48670138888889,70.9407638888889,88.63446759259259,66.47592685579428,-1.0,1.0,0.0,0.0,0.0,56.0,9.0,0.0,3.0,0.553,0.0,0.0,0.0,0.0,0,0.25,48,0,29.515000000000015,0,0,0.0,5.0,0.1671875,1,0,48,11.666666666666666
83.52116319444444,34.74777777777778,39.666979166666664,52.64530671296296,57.073986942355845,0.5,0.75,0.0,0.0,0.0,54.0,9.0,2.0,4.0,0.545,0.0,0.0,0.0,0.0,0,0.25,48,0,75.50000000000003,0,0,0.0,0.0,0.07979166666666666,0,0,48,11.666666666666666
103.75890625,89.35598958333334,70.13637152777778,87.7504224537037,58.619157465183804,0.3666666666666667,0.7000000000000001,0.0,0.0,0.0,56.0,10.0,2.0,4.0,0.395,0.0,0.0,0.0,0.0,0,0.25,48,0,86.70500000000001,0,0,0.0,17.0,0.1232638888888889,0,0,48,11.666666666666666
81.19977430555555,61.192760416666665,53.76263888888889,65.38505787037037,49.55967041683545,0.0,0.0,0.0,0.0,0.0,56.0,10.0,2.0,4.0,0.512,0.0,0.0,0.0,0.0,0,0.25,48,0,86.70500000000001,0,0,0.0,8.0,0.104375,0,0,48,11.666666666666666
65.33578125,58.9396875,67.94401041666667,64.07315972222223,56.56229691567756,0.1,0.8,0.0,0.0,0.0,76.0,15.0,3.0,6.0,0.491,5.0,0.0,0.0,0.0,0,0.25,48,0,89.89642857142859,0,0,1.0,120.0,0.10203125,0,0,48,11.666666666666666
79.37074652777778,73.47317708333334,69.92154513888889,74.25515625,42.05760578439842,-0.25,0.8500000000000001,0.0,0.0,0.0,58.0,11.0,3.0,4.0,0.439,2.0,0.0,0.0,0.0,0,0.25,48,0,80.30636363636367,0,0,0.0,11.0,0.12206597222222222,0,0,48,11.666666666666666
84.86512152777777,94.27442708333334,98.73470486111111,92.6247511574074,55.583324209732915,-1.0,1.0,0.0,0.0,0.0,55.0,10.0,2.0,5.0,0.55,2.0,0.0,0.0,0.0,0,0.25,48,0,86.70500000000001,0,0,0.0,103.0,0.15895833333333334,0,0,48,11.666666666666666
60.23602430555555,67.74133680555556,70.16824652777778,66.04853587962963,42.12960272205743,-1.0,1.0,0.0,0.0,0.0,56.0,10.0,2.0,4.0,0.429,1.0,0.0,0.0,0.0,0,0.25,48,0,69.78500000000001,0,0,0.0,101.0,0.1329861111111111,0,0,48,11.666666666666666
66.06821180555555,57.029322916666665,56.33638888888889,59.81130787037037,53.56054387847451,0.1,0.8,0.0,0.0,0.0,62.0,10.0,3.0,5.0,0.54,0.0,0.0,0.0,0.0,0,0.25,48,0,78.24500000000002,0,0,1.0,120.0,0.08258680555555556,0,0,48,11.666666666666666
